1.5 23.3 22.7 96.4 15.2 73.9 115.6 63.5 54.9 80.4
98.3 4.5 0.8 15 3.9 134.7 38.3 13.8 50.8 1
155.6 13.2 75.5 76.3 26.5 1.8 41 54.9 21.1 92.8
75.2 9.6 33.3 107.3 96.9 88.1 1.8 0 51.8 53.5
8.6 109.9 30.5 7.4 54.8 25.2 67.2 24.2 20.6 29.2
3.7 64.3 23.3 42.6 91 10.5 37.9 9.5 45.9 7.3
16.7 0 0 NA 38.3 88.1 198.7 33 0.9 17.1
85.7 0.5 4 3.9 0 77 30.6 12 59.2 42
205.5 17.1 59.4 72 0.5 4.4 30.2 68.9 65.9 9.5
57.4 26.2 7.6 33 38.7 28.9 12.2 66.8 0 33.6
16.8 9.5 114.5 90.9 17.7 37.9 42.6 18.7 25.8 39.2
0 90.3 5.2 7.1 226.5 85.2 78.5 15.3 69.1 29.9
1.3 29.6 30.1 94.4 50.5 83.5 23.4 14.4 42.3 79.6
22.6 25.5 21.7 20.6 NA 99.3 2.9 54.7 217.1 51.1
0 37.5 10 64.9 2.9 3.7 0 11.8 70 84
194.5 4.2 16.7 103.7 202.9 88.6 0.7 0 0 85.4
21.3 81.9 54.7 5.5 105 14.7 49.7 13.6 41.3 10.7
53.5 13.5 19.4 117.9 42.4 4.9 145.5 23.4 37.2 53.3
7.9 10.5 45 21.7 14.1 39.3 137.4 62.9 23.7 22.5
32.5 42.6 6.3 22.4 0 58.1 34.6 5.8 157 NA
186.9 96.9 53.5 59.9 39.4 16.4 0 68.4 6.3 54.4
53.8 46.6 67 8.2 42.8 7.6 20.4 20.7 51.7 49.2
NA 74.7 110.8 2.6 12.6 36.1 124.9 4.6 22.1 7.1
0 45 NA NA 72.2 6.8 162.9 NA 30.9 45.3
49.7 52.4 13.3 43 22.1 139.6 33.4 30.9 14.4 48.9
34.2 14.3 0.1 2.1 74.6 56.9 128.4 156.1 17.2 122.4
136.6 25 11.9 11.5 0 56.2 0 23.1 33.3 111.8
38.1 144.1 70.8 32.6 42 42.9 19.3 6.1 8.1 81.3
33.3 145.4 132.5 35.9 14.2 127.2 178.4 72.8 1.7 6.7
105.8 46.4 0.9 61.7 32.9 0 72.3 33.3 35.4 NA
0.4 34 8.7 78.4 79.6 27.7 180.7 49.1 28.2 50.6
48 67.5 19 9.7 22.2 16.1 18.3 44.5 136.4 60.9
8 50.3 45.2 15.1 9.1 3 0 64.9 39.1 22.7
83.7 32.9 109.6 43.9 26.6 53.2 6.7 0.6 3.7 28.8
16.1 86.8 268.5 23.7 96.4 12.6 56.8 57.6 3.8 1.2
0 25.9 225 30.2 65.1 76.3 212.7 39.9 71.1 76.9
7.3 0.6 20 77.2 8.5 20.2 201.7 58.9 102.2 76.1
43.6 33.8 11.3 17.1 0 130.9 3.1 84 65.2 18.2
NA 245.6 116 39.9 0.4 44.3 169.1 116.7 86 134.5
125.2 759.1 177.9 473.8 36.2 50.9 1 0.5 13.7 0
81.3 589.8 356.7 153.2 172.3 85.6 100.3 32.1 1.3 0
38.6 172.8 151.8 168.3 283 293 186.4 293.2 149.5 17.7
33.7 137.3 39.2 61 283.2 818.9 63.8 288.5 121.5 127.8
437.7 43.1 10.5 1.1 0 1.3 147.8 216.5 414.8 325.8
96.9 181.5 209.4 74.6 29.3 22 159.2 69.1 61.9 104.8
376.5 1402.3 188.1 21.2 134 82.9 38.1 74 268.2 515.3
89.3 126 236.7 180.1 148.6 95.3 46.3 129.1 6.5 8.8
0 16.9 48.2 188.6 528.7 340.9 231.1 194.5 7.1 9.7
20.8 0 78.9 61.8 57 38.1 958.3 293.2 389.4 8.8
122 96.4 37.4 3 41.4 79.2 36.5 492.1 301.1 101.1
445.9 217 270.4 6.4 2 95.1 0 114.5 91.7 163.8
28.3 194.8 818.8 316.5 32.9 17.9 28.5 5.7 144 9
45.8 89 231.8 304.8 350.2 38.5 44.7 83.1 65.6 164
18.4 10.6 62.6 39.1 52.8 30.2 625.6 NA 65.6 325.9
9.9 60.9 92.4 40.2 21.5 142 91.9 328.3 85.1 305
124.3 77.2 20.6 185.1 49.8 13.3 148 447.7 485.2 117.1
316.7 10.2 21.6 80.6 51.8 226.1 171.5 217.1 91.2 74.1
178.6 145.6 440.2 4.9 20.8 38.8 6.8 15.2 76 296.6
5.7 369.7 74.5 38.5 256.7 172.4 13.4 81.8 1 235.2
0 2.2 91.7 256.8 28.1 860.5 297.5 48 273.5 25.5
28.2 1.1 30.8 16.6 35.8 485.2 292.3 376 125 26.1
315.6 36.3 55.4 12.8 0 26.8 30.1 281.9 210 85.4
344.9 32.4 146.7 268.3 5.4 134.2 68.2 130 47.7 278.1
NA 468 72.8 188.5 212.8 30.3 11.8 74.6 7.8 52
240.7 1019.8 46.8 190.9 369 31.5 181.6 5.5 35.5 100.7
122.1 NA 103.2 292.5 101.3 53.3 95.9 76.1 261.3 52.8
4.8 6.1 79.5 81.2 48.2 253.1 74.4 244.2 242.3 104.4
230.5 30.2 10.9 2.7 40.1 19.6 74.2 229 447.8 507.4
210.4 18 265.6 115.9 27.3 105.8 0 260.5 50.9 79.8
254.5 199.2 120.2 228.6 95.1 70.2 7.2 0.3 59.3 31.6
46.7 402.7 256.1 10.3 25.8 232.2 195.9 83.1 39.1 24.7
94.2 3.7 183.9 243.4 735.5 253.8 356.8 18.2 129.1 85
NA 105.3 0 84.2 19 246.6 207.8 596.9 283.9 259.8
358.9 1.6 1.4 55.5 41.3 166.4 88.7 75 77.5 16.5
681 41.4 256.4 156 31.6 9.1 41.8 103.8 36.3 540.9
248.5 26.7 19.3 484.3 318.6 138.5 5 1.7 145.1 10.9
12.5 494.4 63.5 14.4 118 138.7 99.3 48.9 48 29.6
3.9 43 27.5 158.4 242.5 92.1 242.1 8.9 383.6 53.5
19.8 0 89.6 20 36.9 284.3 402.5 304.9 15.3 90.9
215.3 0 8.4 0.9 0 124.5 17.8 53 119.7 443.5
590.8 74 204.2 112.6 4.7 3.8 238.3 99.9 68.5 91.3
64.5 183 40.9 81.2 116.9 72.1 NA 63.4 44.9 54.1
53.8 36 536.3 468.5 44.3 118.9 180.9 36.7 61.1 127.6
5.8 129.5 NA 40.9 394.2 742.6 201.7 50.1 250.9 37.1
6.5 42.6 46.7 130.9 44.8 441.9 17.7 105.7 191.7 163.7
73.5 71 32.7 36.3 209.3 198.9 34.1 218.7 234.3 515.4
0 208.6 11.5 77.6 3.8 32.2 18.8 18 81.9 391.6
258.6 62.9 53.6 424.5 780.1 124.3 15.3 0.5 51.6 115.3
13.3 238.6 14.1 17.1 126.6 35.2 157.5 49.3 20.5 NA
26.2 16 18.9 247.7 77.1 46.6 609.1 112 120 79.5
20.4 7.7 241.3 38.2 21.3 70.2 289.1 541.1 73.3 77.7
34 55.4 2.4 114.7 0 158.6 71.2 32.4 390.5 444.5
752.2 393.8 117.9 NA 49.4 24.3 0 245.2 48.9 153.5
24.3 193.7 125.8 45.3 254.2 3.1 40.3 6.8 248.9 22.8
36.1 275 255.5 50.8 20.2 101.2 292.5 14.8 43.1 45
0 77.2 21.5 154 76.5 342 459.5 79.5 75.2 74
71.7 57.7 3.1 93.7 59.1 606.6 104.6 308.5 70.6 147.2
165.8 40.7 0.3 21.6 185.6 12.3 76.5 323.9 48.7 495.4
441.2 189.2 62.4 35 0 155.7 0 1.2 65.9 279.6
11.3 718.4 270.7 106.2 209.4 159 34.7 10.8 39.7 91.9
126.2 811.4 243.6 72.3 44.7 536.3 673.9 118.3 4.3 7.1
240.7 85 19.2 469.9 150.5 37.2 258.6 117.6 41.4 116.3
3.8 36.3 0 109.6 175.1 19 314.7 563 110.8 185.8
92.3 73.3 28.2 43.1 85.3 5.1 36.7 130.4 292.7 524.2
59.5 183.5 231.7 48.2 34.7 49.5 0 10.1 162.1 75.5
290.3 206.2 317.6 267.9 47.2 53.1 12.5 6.4 22.9 20.5
104.8 436.7 655.4 90.8 309.1 33 138.6 142.8 10.4 12.1
0 22.2 373.4 101.7 204.4 670.9 439.3 145.3 187.6 120.8
14.3 0.3 0 293.4 20.8 79.5 482.6 293.1 504.5 122.6
38.3 21.4 12.9 10.3 7.4 152.3 11.2 354.3 128.6 267
26.2 39.5 3.1 5.4 0 0 0 101.4 51.3 62.4
33.1 45.1 26.7 50 21.3 12 2 0 1.1 4.3
0 108.8 80.4 17.7 1.3 68.5 8.1 5.1 2.7 0
0 81.1 47.4 46.5 77.3 25.3 8 45.3 61.7 4.7
25.6 62.9 4 40.2 243.2 334.4 40.8 57.2 21.7 12.3
44.3 8 4.1 0.5 0 16.8 63.5 145.7 58.8 34.6
0.7 51.4 28.6 7 30.1 20.6 10.7 14.6 16.9 40.7
107 100 31.2 1.2 10.4 31.6 39.1 73.7 21.7 58.2
74 60.5 46.7 28.2 18.9 36.2 7.7 22 20.9 1.8
0 44.9 16.3 74.9 138.8 44 22.7 41 0 4.6
9.4 0 15.1 34.4 29.8 15.3 148.6 62.9 17.5 5.3
15 25.2 4.8 12.2 0 129.6 10.3 210.7 141.4 21.4
78 40.2 60.1 2.3 0 57.7 0 39.5 222.1 59
22.1 52.5 120.5 58.5 20.9 1.3 16.8 9 41.5 0
4.9 29.9 79.6 49.7 26 8.3 9.1 23.5 6.4 43.1
0 4.8 48.9 17.5 21 23.6 33.7 39.1 19.9 33.9
0.4 7.9 34.2 25.2 10.2 42.9 29.5 29.5 16.2 68.2
33.4 15.8 51.7 22.3 0 NA 82.2 95.4 156.3 49.4
13.5 0 1.5 11 49.1 17.4 1.2 67.8 72.4 44.7
89.2 31.6 16.6 0 0 6.5 3 28 0 201.7
16.2 73 49.5 15.8 22.3 29.7 1.7 6.5 0 79.6
0 0 43.2 60.6 45.7 146.8 15.6 11.4 44.2 3.5
17.4 0 0 13.5 39.5 54.4 55.8 73.4 35.3 2.2
71 4.3 16.9 0.3 0.2 0 26 60.8 105.4 26.8
18.8 14.1 20.7 71.8 2.3 75 2.2 224.1 25.9 126.4
34.5 49.7 5.6 33.7 27.8 4.8 3.1 171 0 11.1
57.1 258.8 25 43 47.4 10.7 25 0.3 24.5 34.1
16 0 12.3 139 31.9 4.7 1.7 70.7 34.5 4.8
3.9 0 0 70.1 19.3 123.6 41.2 25.9 25.9 14.8
53.5 18.6 6.6 0.6 0 11.8 94.4 91.6 75.8 NA
25.8 0.9 15.6 15.8 29.4 44.5 5 82.6 67.3 29.1
66.2 26.4 6.6 57 15.7 13.4 3 0 0 53.7
22.4 114.2 106.4 7.4 6.5 67.8 22.5 14.6 42.7 20.6
0 0 128.7 129.4 183 31.2 30.2 0.9 3.2 3.4
2.4 49.2 0 20.7 28.6 27.1 44.7 52.6 39.1 61.7
20.7 1.7 0.7 32.3 0 54.9 124.9 14.3 53.6 0
29.1 11 64.1 26.7 13.6 18.2 7.5 69.9 21.8 242.4
106.3 8.8 2.5 130.4 70.2 30.2 1.3 0 0 7.9
0 97.7 67.7 12.5 14.3 38 43.7 2.2 15.1 3.2
0 62 4.1 27.5 60.2 24.5 12.1 3.1 59.4 5.5
73.3 3.8 0.1 19 1.3 122.7 95.2 28.3 0 4.3
12 0 0 0 0.8 144 8 12.8 33.3 34.7
45.2 37.6 6.8 16.1 4.6 0 0.3 58.3 0 92.8
43.5 35.3 16.7 37.1 5.8 10.3 21.7 46.7 0 94.3
16.1 6.3 70.9 51.6 15.6 21.7 15.3 17.4 26.7 53.5
0.9 95.5 35.3 4 111.4 40.6 29 17.3 74.9 4.3
2.5 62.7 0 58 89 137.9 13.7 9.4 5.5 58.8
31.4 10.2 55.4 20.2 4.5 52.9 0.9 41.4 84.4 93
NA 35.3 0 24 6.2 0 0.1 1.7 72.9 128.2
76.4 13.4 1.6 94 117.9 22.6 0 0 8.9 115.4
11.8 291.2 14.6 12.5 13.5 15.6 20.4 7.7 69.4 17.4
11.5 40.3 24.5 104.8 76.6 11.1 42.8 25.5 15.5 22.5
29.2 45.1 9.2 2.3 10.9 53.5 83.4 37.5 11.2 16.8
27.1 13.2 4.7 61.9 0 14.6 74.8 4.3 97.5 71.1
77 115.8 11 14.8 47.1 23.9 0.1 53.3 64.3 NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
30.1 14.8 10.6 4.5 0.1 5.9 0 48.1 27.1 98.8
111.2 69.4 40.6 45.5 20.6 36.4 4.3 0 0 18.3
4 257.7 178.8 16.1 6 27.4 13 10.3 5.5 0
0 3.2 63.9 84.4 110.3 49.8 16.9 39.8 79.2 19.2
12.2 63.8 3.2 35.1 300.3 377.3 39.7 63.1 54.6 10.7
88.5 6.4 4.8 0 0 0 42.8 128 156.8 53
8.7 59.4 46.7 17.7 26 25.3 NA 18.4 0 86.2
179.7 119.8 30 2.4 NA 98.5 56 46.6 36.8 79.3
38.7 28.3 25.1 40.5 58.9 11.8 42.1 58.4 27.5 0.3
0 0 2.6 NA 194.8 67.7 57.3 12.2 0 4.8
21 5.1 129.8 23.3 59 27.6 212.4 51 54.3 2.6
12.4 62.2 3.8 6.7 12 87.5 17.1 195.1 239 47.4
179.5 33.3 155 0 0.2 NA 0 48.7 166.5 34.3
12.5 33.2 186 NA 34.7 0 20.1 43 22.7 0
5.5 42.5 102.3 51.9 43.3 3.8 18.2 41.3 19.8 46
9.9 0 71.9 21.4 21.3 8.2 106 14.5 68.8 133
0.8 32.3 14.7 0 23.9 56.6 6.4 60.5 24.9 32.4
82.4 24.7 55.4 51.9 5.7 0 28.1 146 247.5 74.8
18.5 2.5 15.8 54.5 41.3 46 60.2 55.1 116 32.2
107.5 58.4 40 0 0 10.1 5.1 40.9 0 35.4
2.5 146.5 25.3 4.8 46.8 32 11.8 23.3 0.2 83
0 0 31.5 181.8 30.2 185.5 33.2 6.3 98 7
10.9 5.2 0 0 55.9 61.3 178.7 NA 44.8 8.7
94.4 5.4 40.1 8.8 1.8 0 43 44.4 91.6 26.9
48.7 10.5 51.4 159.5 NA 30.9 15.1 58.1 49.3 151
113.4 74.8 7.9 12.7 36.5 6.4 7.6 156.2 0 21.5
112.1 350.3 0 69 48.5 9.9 60.8 0 11.5 22.5
22 0 9.4 235.2 57.1 10.6 5.8 28.6 78.7 14.2
2.9 0 0 10.5 37.9 131.1 35.9 14.2 57.8 5.4
91.2 41.9 6.7 4 0 0 54.4 168.4 236.4 34.4
30.4 2.3 27.6 29.5 40.7 94.3 0 62.8 88.3 12.8
157.3 60 NA 35.1 31.7 63.1 1.8 0 0 31.9
4.3 303.7 125.4 4.7 10.6 53.1 43.5 32.1 41.4 NA
5 0 100.8 171.3 286.5 41.6 78.8 1.9 9.1 7.4
3.2 65.7 0 9.7 21.9 78.8 103.8 57.6 52.5 49.5
73.3 1.3 1.1 29.2 0 27.1 38.9 62 122.4 0.6
NA 10.9 118 94.7 18.1 2 14.8 20.1 28.8 208.6
164 20.9 7.8 55.8 88.5 55.7 0.7 0 0.1 21.9
21.9 198.7 126.2 4.6 17.8 22.3 65.5 6.7 21.9 30.7
0 55.1 4.2 56.5 90.2 35.7 28.1 4.1 101.3 5
39.5 0.1 8.1 0 29.1 83.5 162.2 26.6 0 2.9
44.1 0 0.6 0 0 42 10.9 32.8 35.2 33.6
48.8 11.2 20 43.5 0 0 8.8 49.9 0 82.5
143.4 34.1 48.8 25.3 12.2 37.4 18.8 18.5 0 10.1
3.7 40.4 225 68.1 27.6 11.2 25.6 52.3 18.6 86.4
0 36.2 9.1 0 145.5 58.5 41.7 2.8 103.8 9.7
2.7 24.5 23.2 61.7 42.4 NA NA 12.7 18 34.2
61.7 16.6 30.2 28.6 11.7 27.7 12.8 57.4 181.4 65
0.3 21.8 11.6 26.2 5.1 3.7 0 3.2 36.4 130.4
98.6 11 15.6 75.8 180.5 85.8 0 0 45.8 26.9
24.5 215.5 74.8 8.7 31.5 4 50 18.5 59 38.9
40.4 21.8 21.2 116.2 96.9 14.5 94.9 12.8 72.5 54.5
46.6 67.3 39.1 1.9 2.3 34.5 110.7 70.2 34.9 10
25.7 40.2 10.8 63.3 0 8.4 86 6.7 204 116.6
105.7 75.9 28 34.7 70.8 32.6 0 27.6 28.3 119.8
0 19.1 55.6 NA 52.7 3.4 15.2 9.2 51.6 0
104.7 233.1 46.4 17.9 11.5 32.1 39.6 7.2 35.5 3.8
0 4.9 61.1 4.1 24.3 6.6 89.6 18.1 29.7 31.8
63 28 0 25.2 51.5 232 117.3 27.8 37.5 38.5
50.8 14.9 0 1.2 1.2 43.9 51.5 145.9 68 40.7
41.2 17.9 20.6 17.7 0 67.1 0 0 83.4 85.2
18.8 136.3 50 17.1 65.5 82.7 14.9 4.8 33.9 57.7
17.9 304.5 126.5 38.1 6.9 69.7 125.4 85.8 1 0
27.6 0 0 189 NA 9.1 32.7 8.3 9.1 41.2
NA 20.6 0 43.1 25.7 33.7 168.8 109.6 16.9 34.5
45.9 10.5 30.7 23.2 18.5 14.5 14.3 65.3 261.6 73.7
39 38.1 43 7.5 81.5 27.9 0 0 34 66.8
79.8 23.6 54.1 36.8 15.1 33.4 0 0 0.4 0
2.2 162.8 148.1 6.1 39.9 11.7 64 60.4 8.4 1.4
0 0 132.6 89.2 62 65.5 57.7 17.4 48.9 51.3
4.1 3.9 0 71 3.8 84.1 149.9 NA 76.2 35.9
17.4 26.3 25.8 15.4 0 62.5 23.4 54.3 23.2 29.1
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
0 124.5 43.4 3 27 35.8 6 25.6 0 88.4
0 6.3 46.7 NA 20 112.9 63.4 6.9 46.1 12.2
23.4 23.6 0 2.1 27.4 68.2 57.6 34.2 49.3 5.2
77.1 8.5 23.6 1.6 0 10.9 47.7 37.4 74 NA
55.4 6.9 67.2 50.5 5.4 39.8 0 61.8 42.4 66.9
69.9 17.5 36.8 12.6 22.2 14.8 7.7 107.4 0.1 5.4
76.4 353.4 35.4 32.9 61 6.3 119.4 8.6 11.8 14.6
0.1 0 17 54.6 96.3 8 42.4 23.4 73.9 19.7
3.6 8.5 0 14.7 25.2 63.4 60.3 10 27.1 5.6
125.4 71.1 NA 0 9.8 0 85.8 75.8 147.8 28.2
90.4 0.1 10.2 32.2 27.8 122.1 7.2 99.5 88 14.3
54.6 20.1 36.4 36.7 0 39.9 4.5 5.8 0.5 5.4
54.5 90.4 83.2 2.6 16 31.3 24.5 29.8 26.3 35.8
0 0 56 107.4 114 14.9 54.4 1.4 34.6 19
2.1 57.6 50.4 26.5 12.4 76.1 NA 49 99.9 25.4
42.5 NA 1.5 0.7 0 52.4 138.6 28.9 56.9 0
71.3 11.3 74.4 54 23.4 4.9 2.3 25.2 43 132.6
55.5 19.9 28 70.3 133.8 95.3 0.5 0 26.5 10.9
33.3 95.1 31.5 0.1 23.8 16.6 52.8 2.8 31.3 29.3
0 8.7 12.2 34.5 90.7 20.3 58.7 6.3 56.3 8.7
48.9 7.1 0 0 28.3 60.6 137.2 58.1 0 8.9
27.1 4.4 6 2.2 0 61.6 18.6 19.4 15.4 11.8
163.6 7.6 34.8 43.4 5.2 1.4 10.4 45.6 14.9 37.8
63.5 26.2 20 13.8 NA 20 9.6 109.6 0 28.8
3.6 18.6 101.8 31.8 30.8 11.2 8.4 23 17.1 50
0 58.2 3.1 8.2 118.1 52.4 63.1 2.2 82.1 10.6
6.5 95.7 1.2 54.8 80.7 90.5 10.9 3.3 38.3 52.3
93.5 56.2 9.1 81.9 48.6 51.2 57.8 17.8 269.3 157.4
0 19.7 12.2 86.4 1.7 10.9 0 0 61.5 139.4
85.5 6.3 3.6 127 170.3 97 0.8 0 0.6 0
20.8 132.3 23 2.5 98.9 3.3 26 9.1 15 13.3
7.8 11.5 28.7 112.8 69.3 0 164.9 22.8 26.2 71.5
19.7 19.3 4 0 6.6 26.3 73.9 59.9 41.5 15.2
11.2 64.1 13.9 87.8 0 36.5 80.6 30.5 179.3 54.6
160.4 72.6 49 39.9 28.7 70.1 0 66.1 51.8 68.6
7.8 8.9 104.5 8 88.6 7.8 36.6 15.5 0 28.1
11.1 171.9 29 3.7 32.5 40.5 92.2 15.3 26.4 62.2
0 51.3 51.9 81 127.3 22.7 182.2 26.8 2 40.7
18.3 39.8 0 36.8 1.7 99.7 63 9.6 54.1 31.2
82.6 75.9 0.4 11 135 29.5 68.1 186.6 12.9 61.8
94.3 20.5 12.7 58.7 0 61.7 2.2 2 79.8 107.2
13.9 102.5 73.4 42.6 57.7 78.9 26.7 20.4 35.3 15.8
41.2 173.4 134.1 15.5 27 120.6 204.5 126.2 6 0
58.4 11.4 9.1 134.5 31.6 0 41.3 NA 34.6 39.3
6 72.3 2.2 29.1 60.1 24 103.6 54.7 12 29
96.5 53.3 35.1 NA 67.5 9.7 0 87.3 98 135.9
23.8 51.1 113.1 14.3 NA 11 4.8 43.2 30.9 36.9
102.1 9.2 62.2 60.6 42.6 18.6 0.9 0 2.1 0
32 147.1 197.3 12.2 45.2 NA 71.4 60.7 10.6 7.9
0 0 158.8 112 45.2 98.9 105.1 16.7 52 107.6
13.6 0 0 232.4 55.9 5.6 215.4 54.8 248.6 62.9
100.1 43.7 51.9 65.6 0.1 62.9 61.3 99.4 31.9 8
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA 192.9 41.5 13 16.3 26.5 17.2 9.5 20.6
0 50.6 0 10.7 207 29.1 68 4 261.2 30
3 24 19.4 42 35.5 66.8 12 2.1 13.9 24.4
119.6 48.1 5.1 9.6 128.8 39.8 24.4 0 218.7 57
0 20.4 62.8 46.4 2.9 0.4 5.5 0 88.2 168.8
120.4 8.4 9.5 56.4 316.9 58.4 0.2 0 7.4 23.5
12.3 102.4 21.9 0 54.6 6.5 82.6 13.5 13.3 0.5
27.7 16.2 21.3 88.5 97.4 0 148.2 16.4 112.8 83.7
8.9 11.6 12.1 0 1.2 11.2 71 24.1 24.1 9
100.2 31.7 7.2 2.9 0 23.6 66.6 3.4 72.4 23.4
125.8 33.7 78 33 25.4 8.8 0 81.6 39.7 91.3
11.5 4.4 80.3 7.6 161.3 8.1 28.6 5.4 0 6.5
2.3 131 37.2 2.1 35.4 24.8 176.5 16 24 36.7
0 35.3 42 25.6 108.1 26.2 64.9 28.2 85.2 42.8
23.8 17.1 NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA 24.8 22.7
2 5.1 0 265.1 21.3 174.9 221.3 177.8 86.2 89.7
109.7 19.9 0 32.8 0 224.5 38.7 58.8 99.9 0
144.7 31.2 145 103.4 42.5 6.3 8.3 145.9 41.3 630
116.2 42.5 41.8 117.6 118.4 163.5 0.6 0 0 39.7
36.3 274.9 83.6 31.3 29.6 44.1 64.7 22.5 33.1 18.7
0 104.8 63.9 126 122.9 87.7 98 6.5 75.9 7.2
